"Value.SSB","Value.Recr","Value.SPRratio","Value.F","Value.Bratio","Value.ForeCatch","Value.OFLCatch","Value.lnSPB","year","model_run","iteration","scenario"
835062,3350830,NA,NA,NA,NA,NA,NA,"2007","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
677818,5540830,NA,NA,NA,NA,NA,NA,"2008","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
477283,6134450,NA,NA,NA,NA,NA,NA,"2009","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
345603,506318,NA,NA,NA,NA,NA,NA,"2010","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
346689,108109,NA,NA,NA,NA,NA,NA,"2011","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
217744,180219,NA,NA,NA,NA,NA,NA,"2012","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
95964.5,546857,NA,NA,NA,NA,NA,NA,"2013","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
45110.8,712778,NA,NA,NA,NA,NA,NA,"2014","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
40038.1,326635,NA,NA,NA,NA,NA,NA,"2015","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
60118.2,648044,NA,NA,NA,NA,NA,NA,"2016","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
56373.6,412264,NA,NA,NA,NA,NA,NA,"2017","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
46199,1733540,NA,NA,NA,NA,NA,NA,"2018","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
43144.5,1591590,NA,NA,NA,NA,NA,NA,"2019","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
61057.7,1233170,NA,NA,NA,NA,NA,NA,"2020","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
94225.6,2358070,NA,NA,NA,NA,NA,NA,"2021","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
102858,1419750,NA,NA,NA,NA,NA,NA,"2022","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
130115,6671340,NA,NA,NA,NA,NA,NA,"2023","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
145818,765953,NA,NA,NA,NA,NA,NA,"2024","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
247647,11390200,NA,NA,NA,NA,NA,NA,"2025","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
239749,2425630,NA,NA,NA,NA,NA,NA,"2026","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
413550,7681420,NA,NA,NA,NA,NA,NA,"2027","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
470087,18590300,NA,NA,NA,NA,NA,NA,"2028","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
521513,2109980,0.999999,3.55202e-07,0.4826,NA,NA,13.1645,"2029","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
800329,10261300,NA,NA,NA,350029,702299,NA,"2030","0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2441710,11338900,0.0573161,0.0357549,10.3781,NA,NA,14.7082,"2000","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2188100,72411700,0.0507655,0.0258528,9.30019,NA,NA,NA,"2001","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1633840,182152000,0.24632,0.0825634,6.9444,NA,NA,NA,"2002","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1438700,36795200,0.0584448,0.0339586,6.11497,NA,NA,NA,"2003","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2243150,33017600,0.0528269,0.0363477,9.53417,NA,NA,NA,"2004","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
3002440,1465600,0.0504925,0.0294629,12.7614,NA,NA,NA,"2005","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2818760,1408060,0.058547,0.066323,11.9807,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2180180,292777,0.133204,0.1141,9.26653,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1474840,1479120,0.160361,0.129463,6.2686,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
961756,833677,0.505762,0.104679,4.08781,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
567037,145586,0.745988,0.142743,2.41011,NA,NA,13.2482,"2010","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
321438,141675,0.786249,0.405128,1.36622,NA,NA,NA,"2011","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
119477,303210,0.498933,0.977238,0.507818,NA,NA,NA,"2012","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
31665.9,346143,0.575938,1.33746,0.134591,NA,NA,NA,"2013","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
7993.31,1169050,0.76421,1.64158,0.0339744,NA,NA,NA,"2014","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
6612.76,714529,0.0470811,0.0655246,0.0281066,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
11822,1702450,0.556184,1.32786,0.0502475,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
15298.3,377435,0.508455,1.11632,0.0650233,NA,NA,NA,"2017","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
20008.6,2434770,0.521943,1.20985,0.0850436,NA,NA,NA,"2018","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
20717.9,1717000,0.545458,1.25248,0.0880586,NA,NA,NA,"2019","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
23520.3,1762620,0.00926777,0.0132274,0.0999698,NA,NA,10.0656,"2020","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
39652.5,2565570,0.364227,0.522339,0.168537,13424.6,28420.9,NA,"2021","constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
108955,72755000,0.524956,0.459544,2.36921,NA,NA,11.5987,"2000","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
927025,4228.27,0.147393,0.428852,20.158,NA,NA,NA,"2001","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
974123,22210200,0.163559,0.0378812,21.1821,NA,NA,NA,"2002","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
995020,394491,0.104694,0.0437559,21.6365,NA,NA,NA,"2003","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
675812,15385700,0.133015,0.048002,14.6954,NA,NA,NA,"2004","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
602147,40058600,0.155745,0.16236,13.0936,NA,NA,NA,"2005","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
909480,1154730,0.080986,0.0890373,19.7765,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
758583,378119,0.352894,0.233884,16.4953,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
487555,334484,0.175205,0.0840275,10.6018,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
263386,796892,0.130338,0.0856287,5.72729,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
123048,690812,0.655967,0.446243,2.67565,NA,NA,11.7203,"2010","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
69460.4,7921.08,0.664192,0.357206,1.5104,NA,NA,NA,"2011","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
26688.2,195720,0.626718,0.600994,0.58033,NA,NA,NA,"2012","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
9484.55,9801.6,0.625178,0.92776,0.20624,NA,NA,NA,"2013","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
1942.45,12476,0.701323,0.997354,0.0422383,NA,NA,NA,"2014","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
787.512,48750.7,0.235665,0.317618,0.0171243,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
876.008,121883,0.679177,1.84458,0.0190486,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
1673.17,67355.8,0.677176,3.55425,0.0363828,NA,NA,NA,"2017","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
1858.11,168833,0.13909,0.215139,0.0404043,NA,NA,NA,"2018","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
3522.04,87514,0.447605,1.42246,0.0765861,NA,NA,NA,"2019","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
3183.24,370715,0.0782887,0.0908691,0.0692189,NA,NA,NA,"2020","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
6516.73,357283,0.623048,2.68722,0.141705,NA,NA,8.78213,"2021","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
7040.05,376944,0.291011,0.819901,0.153084,4005.6,9440.47,NA,"2022","constGrowthfixedParamsEM_EM_2021","1","5pctAnnChangeNsamp10Model"
236734,10766200,0.140361,0.119677,9.1564,NA,NA,12.3747,"2000","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
388269,857260,0.130114,0.146411,15.0175,NA,NA,NA,"2001","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
305249,6477.68,0.0570611,0.0402188,11.8065,NA,NA,NA,"2002","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
154406,15513800,0.162481,0.053954,5.97213,NA,NA,NA,"2003","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
457347,39802600,0.140932,0.242346,17.6893,NA,NA,NA,"2004","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
1415680,36563300,0.0404784,0.0375851,54.7556,NA,NA,NA,"2005","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
2063750,1136240,0.0592379,0.0325425,79.8219,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
1416100,922943,0.0993008,0.0534408,54.772,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
677216,1913.69,0.0710854,0.0606694,26.1934,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
291593,5081210,0.0557988,0.0748032,11.2783,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
243030,143567,0.334655,0.158411,9.39992,NA,NA,NA,"2010","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
128730,1757.33,0.303355,0.159437,4.97902,NA,NA,11.7655,"2011","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
54797.5,128109,0.156558,0.0965172,2.11946,NA,NA,NA,"2012","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
26248.4,2754.93,0.0538434,0.113987,1.01524,NA,NA,NA,"2013","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
11168.8,153359,0.277189,0.159299,0.431989,NA,NA,NA,"2014","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
8567.19,514188,0.0647114,0.0112932,0.331362,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
18538.8,1278.54,0.172366,0.171012,0.717046,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
12755,212103,0.162209,0.0801978,0.493338,NA,NA,NA,"2017","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
11087.1,29826,0.0878317,0.05283,0.428826,NA,NA,NA,"2018","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
7917.84,148369,0.17884,0.16945,0.306247,NA,NA,NA,"2019","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
7071.02,750120,0.0366153,0.0183969,0.273493,NA,NA,NA,"2020","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
23204.8,126871,0.32735,0.590622,0.897516,NA,NA,NA,"2021","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
19903.2,328660,0.13709,0.0933045,0.769816,NA,NA,9.89863,"2022","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
17695.2,316718,0.257291,0.202065,0.684415,6173.58,17410.2,NA,"2023","constGrowthfixedParamsEM_EM_2022","1","5pctAnnChangeNsamp10Model"
607588,6705350,0.318234,0.337923,2.09067,NA,NA,13.3173,"2000","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
459585,892506,0.353694,0.441668,1.5814,NA,NA,NA,"2001","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
367983,15097400,0.377946,0.590231,1.26621,NA,NA,NA,"2002","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
261592,11248300,0.371645,0.66945,0.900123,NA,NA,NA,"2003","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
372730,18619500,0.355433,0.60983,1.28254,NA,NA,NA,"2004","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
530443,8862380,0.364823,0.496076,1.82522,NA,NA,NA,"2005","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
744671,5986910,0.270875,0.368681,2.56237,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
764226,3323510,0.351058,0.465098,2.62965,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
637766,5146500,0.352102,0.444997,2.19451,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
464341,9012110,0.356256,0.488195,1.59777,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
348156,627880,0.35025,0.636367,1.19798,NA,NA,NA,"2010","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
355983,110484,0.374152,0.640389,1.22491,NA,NA,12.7826,"2011","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
237194,281479,0.521749,0.984175,0.816171,NA,NA,NA,"2012","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
115607,1103220,0.501792,1.04995,0.397796,NA,NA,NA,"2013","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
61661.5,1105430,0.307788,0.691043,0.212173,NA,NA,NA,"2014","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
57473.7,451110,0.0080008,0.01228,0.197764,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
67351,1210240,0.215671,0.310466,0.231751,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
61025.5,467178,0.252427,0.292752,0.209985,NA,NA,NA,"2017","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
61861,673900,0.338666,0.529003,0.21286,NA,NA,NA,"2018","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
52371.9,494047,0.502291,0.626755,0.180209,NA,NA,NA,"2019","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
42593.1,134797,0.0388795,0.0471191,0.14656,NA,NA,NA,"2020","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
41244.6,60338.7,0.596563,0.790694,0.14192,NA,NA,NA,"2021","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
26254.6,29247.8,0.500143,0.384874,0.0903406,NA,NA,NA,"2022","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
14669.7,588560,0.8703,0.951831,0.0504774,NA,NA,9.59354,"2023","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
7662.71,328044,1.96522e-05,2.35586e-05,0.0263669,0.0670187,2802.42,NA,"2024","constGrowthfixedParamsEM_EM_2023","1","5pctAnnChangeNsamp10Model"
1235610,62211700,0.566328,0.164836,3.33385,NA,NA,14.0271,"2000","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
1904310,3618850,0.0657605,0.0661199,5.13811,NA,NA,NA,"2001","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
2440800,162454000,0.0452883,0.054227,6.58565,NA,NA,NA,"2002","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
2480120,19070900,0.034669,0.0422902,6.69173,NA,NA,NA,"2003","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
4336880,77489100,0.0280729,0.0287032,11.7015,NA,NA,NA,"2004","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
5301220,552303,0.0356179,0.0278047,14.3035,NA,NA,NA,"2005","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
5244270,718050,0.0462358,0.0361501,14.1498,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
4357060,1465080,0.0740388,0.0658998,11.756,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
2807530,1309450,0.0668173,0.100532,7.57514,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
1641290,624449,0.624993,0.144713,4.42845,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
922316,814752,0.542692,0.218673,2.48855,NA,NA,NA,"2010","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
481173,25866.2,0.820651,0.439699,1.29828,NA,NA,NA,"2011","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
177373,112831,0.78969,1.13793,0.478579,NA,NA,12.086,"2012","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
37782.7,504971,0.797636,1.89418,0.101944,NA,NA,NA,"2013","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
5357.79,541487,0.660466,2.5318,0.0144561,NA,NA,NA,"2014","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
9620.03,139708,0.0441078,0.0811929,0.0259563,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
21043.1,558545,0.497924,1.05638,0.0567775,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
18436.2,417669,0.33072,0.711625,0.0497437,NA,NA,NA,"2017","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
20088.5,6004700,0.698966,1.9762,0.0542017,NA,NA,NA,"2018","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
16016.4,3440010,0.386977,2.76358,0.0432148,NA,NA,NA,"2019","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
99607.2,2647800,0.0113261,0.0158558,0.268755,NA,NA,NA,"2020","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
194412,4360260,0.128563,0.178998,0.524552,NA,NA,NA,"2021","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
221793,305615,0.0338201,0.0514086,0.598431,NA,NA,NA,"2022","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
251961,2086490,0.0778591,0.0677991,0.679829,NA,NA,NA,"2023","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
228056,3702520,9.98917e-07,5.78449e-07,0.615328,NA,NA,12.3373,"2024","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
184719,3420550,0.382328,0.655284,0.498399,48740.8,52103.8,NA,"2025","constGrowthfixedParamsEM_EM_2024","1","5pctAnnChangeNsamp10Model"
503278,6690110,0.34209,0.389899,1.56071,NA,NA,13.1289,"2000","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
393858,819102,0.355797,0.492741,1.22139,NA,NA,NA,"2001","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
330729,13484600,0.379581,0.630027,1.02562,NA,NA,NA,"2002","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
239037,10139700,0.375157,0.693917,0.741273,NA,NA,NA,"2003","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
325125,18003500,0.379138,0.66277,1.00824,NA,NA,NA,"2004","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
459219,9075900,0.393128,0.545663,1.42408,NA,NA,NA,"2005","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
665458,5882280,0.306441,0.395901,2.06364,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
707068,3339200,0.36834,0.48229,2.19268,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
601247,5146490,0.348571,0.453201,1.86452,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
443324,9279970,0.342478,0.490308,1.37478,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
334737,645498,0.337188,0.633515,1.03805,NA,NA,NA,"2010","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
352083,125728,0.363673,0.625867,1.09184,NA,NA,NA,"2011","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
243418,343386,0.498138,0.938676,0.75486,NA,NA,12.4025,"2012","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
122401,1478700,0.460587,0.972755,0.379575,NA,NA,NA,"2013","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
67695.6,1632000,0.257611,0.613893,0.209929,NA,NA,NA,"2014","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
67940.8,669324,0.00609661,0.0100419,0.21069,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
87353.2,1887420,0.152105,0.232093,0.270889,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2025","1","5pctAnnChangeNsamp10Model"
