"Seas","SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
1,NA,20741900,13018.2,172989,0,0,27.22,146.518,13018.2,172989,0,0,27.22,146.518,0.152805,0,0.22985,0,1.16828,1.16828,1997,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,864301,0,0,0,24527.6,318029,0.82,4.40536,0,0,24527.6,318029,0.82,4.40536,0,0.112389,0.00967611,0,NA,NA,1997,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,21150200,18925.2,283339,0,0,488.25,2687.57,18925.2,283339,0,0,488.25,2687.57,0.212921,0,2.90758,0,-0.377071,-0.377071,1998,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,898362,0,0,0,63278.4,923145,74.3899,410.64,0,0,63278.4,923145,74.3899,410.64,0,0.27518,0.748313,0,NA,NA,1998,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,4560870,14996.2,223326,0,0,725.2,5379.85,14996.2,223326,0,0,725.2,5379.85,1.95917,0,0.00281558,0,-0.545145,-0.545145,1999,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,1043900,0,0,0,58341.4,887380,429.589,2942.37,0,0,58341.4,887380,429.589,2942.37,0,0.799184,0.00205096,0,NA,NA,1999,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,4015480,23809.5,287761,0,0,15585.6,116673,23809.5,287761,0,0,15585.6,116673,3.72865,0,0.0519846,0,0.0098429,0.0098429,2000,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,1004250,0,0,0,35179.3,497282,2336.9,15848.3,0,0,35179.3,497282,2336.9,15848.3,0,1.1479,0.00961148,0,NA,NA,2000,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,6924520,11550.5,133128,0,0,22546,153800,11550.5,133128,0,0,22546,153800,2.32231,0,0.0691834,0,-1.36898,-1.36898,2001,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,770852,0,0,0,41118.5,702688,3136.84,19553,0,0,41118.5,702688,3136.84,19553,0,1.25265,0.0120875,0,NA,NA,2001,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,1615030,16322.9,223494,0,0,35531.5,217001,16322.9,223494,0,0,35531.5,217001,4.00002,0,0.142272,0,1.84975,1.84975,2002,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,592378,0,0,0,36130.6,476811,597.289,3452.91,0,0,36130.6,476811,597.289,3452.91,0,1.3401,0.00316347,0,NA,NA,2002,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,36835300,10340.6,186733,0,0,37242.3,249273,10340.6,186733,0,0,37242.3,249273,2.3867,0,0.183522,0,1.56541,1.56541,2003,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,419139,0,0,0,21300.5,383711,2618.44,16500.2,0,0,21300.5,383711,2618.44,16500.2,0,0.221935,0.0171147,0,NA,NA,2003,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,23972200,17049,363999,0,0,46730.8,353412,17049,363999,0,0,46730.8,353412,0.8259,0,0.321021,0,1.43706,1.43706,2004,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,504355,0,0,0,25249.9,441269,1016.32,7989.43,0,0,25249.9,441269,1016.32,7989.43,0,0.0857445,0.00871988,0,NA,NA,2004,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,22870700,13803,242662,0,0,54152.6,470497,13803,242662,0,0,54152.6,470497,0.397453,0,0.50866,0,0.294861,0.294861,2005,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,750567,0,0,0,30364.2,605513,101.7,841.003,0,0,30364.2,605513,101.7,841.003,0,0.361496,0.00124592,0,NA,NA,2005,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,8453820,20726.2,370919,0,0,41221,396744,20726.2,370919,0,0,41221,396744,0.668299,0,0.178632,0,0.113904,0.113904,2006,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,881944,0,0,0,39900.3,712025,0,0,0,0,39900.3,712025,0,0,0,0.601006,0,0,NA,NA,2006,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,7412550,46228.2,694607,0,0,48237.1,395699,46228.2,694607,0,0,48237.1,395699,2.93088,0,0.282986,0,-0.663912,-0.663912,2007,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,835062,0,0,0,42910.1,783643,0,0,0,0,42910.1,783643,0,0,0,0.994812,0,0,NA,NA,2007,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,3350830,30036.8,450096,0,0,39804.9,323572,30036.8,450096,0,0,39804.9,323572,4.00003,0,0.206411,0,-0.0934002,-0.0934002,2008,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,677818,0,0,0,41198.6,654737,0,0,0,0,41198.6,654737,0,0,0,1.36914,0,0,NA,NA,2008,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,5540830,14044.9,186254,0,0,44841.2,344749,14044.9,186254,0,0,44841.2,344749,0.20518,0,0.314119,0,0.144479,0.144479,2009,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,477283,0,0,0,31146.5,598612,1369.73,10040.8,0,0,31146.5,598612,1369.73,10040.8,0,1.34864,0.0132267,0,NA,NA,2009,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,6134450,11274,179722,0,0,54085.9,393459,11274,179722,0,0,54085.9,393459,0.250422,0,0.512032,0,-2.19827,-2.19827,2010,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,345603,0,0,0,27267.6,474150,0.0900002,0.619871,0,0,27267.6,474150,0.0900002,0.619871,0,0.614509,1.22312e-06,0,NA,NA,2010,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,506318,24871.4,293871,0,0,39750.5,295581,24871.4,293871,0,0,39750.5,295581,0.504811,0,0.393072,0,-3.7439,-3.7439,2011,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,346689,0,0,0,23189.9,252962,5805.63,39953.4,0,0,23189.9,252962,5805.63,39953.4,0,1.96421,0.0834165,0,NA,NA,2011,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,108109,1528.37,13243.6,0,0,91425.8,667004,1528.37,13243.6,0,0,91425.8,667004,0.0255233,0,1.37821,0,-2.96915,-2.96915,2012,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,217744,0,0,0,13884.9,108601,1570.78,10618.9,0,0,13884.9,108601,1570.78,10618.9,0,1.53421,0.0401874,0,NA,NA,2012,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,180219,921.558,6565.45,0,0,57217.8,370460,921.558,6565.45,0,0,57217.8,370460,2.1698,0,1.46781,0,-1.27642,-1.27642,2013,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,95964.5,0,0,0,5625.03,38918,908.01,5490.34,0,0,5625.03,38918,908.01,5490.34,0,0.374295,0.0397606,0,NA,NA,2013,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,546857,1840.33,12881.3,0,0,15215.7,88458.3,1840.33,12881.3,0,0,15215.7,88458.3,3.9999,0,0.619591,0,-0.374774,-0.374774,2014,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,45110.8,0,0,0,727.709,7519.94,2193.87,12310.8,0,0,727.709,7519.94,2193.87,12310.8,0,0.13095,0.141907,0,NA,NA,2014,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,712778,6.13,33.771,0,0,66.2799,354.319,6.13,33.771,0,0,66.2799,354.319,0.000607028,0,0.0796532,0,-1.04841,-1.04841,2015,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,40038.1,0,0,0,185.82,1216.61,1.29,6.8414,0,0,185.82,1216.61,1.29,6.8414,0,0.0242854,0.00210003,0,NA,NA,2015,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,326635,283.54,1583.9,0,0,173.15,910.325,283.54,1583.9,0,0,173.15,910.325,0.0662678,0,0.289084,0,-0.720818,-0.720818,2016,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,60118.2,0,0,0,7080.53,49630.6,0.0499998,0.260075,0,0,7080.53,49630.6,0.0499998,0.260075,0,0.934102,0.000118592,0,NA,NA,2016,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,648044,170.41,1021.43,0,0,1.17,6.01166,170.41,1021.43,0,0,1.17,6.01166,0.0827779,0,0.00264796,0,-1.2114,-1.2114,2017,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,56373.6,0,0,0,6229.43,37037.2,2.22,11.255,0,0,6229.43,37037.2,2.22,11.255,0,0.570949,0.00666876,0,NA,NA,2017,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,412264,35.3099,197.518,0,0,7.86002,39.739,35.3099,197.518,0,0,7.86002,39.739,0.0116842,0,0.0152599,0,0.0245693,0.0245693,2018,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,46199,0,0,0,11819.4,73477.9,2.51,12.6906,0,0,11819.4,73477.9,2.51,12.6906,0,1.40557,0.00656341,0,NA,NA,2018,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,1733540,130.86,732.8,0,0,7.73001,38.8538,130.86,732.8,0,0,7.73001,38.8538,0.0420628,0,0.0104624,0,0,0,2019,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,43144.5,0,0,0,11819.4,84659.4,2.51,12.6163,0,0,11819.4,84659.4,2.51,12.6163,0,1.84445,0.00457344,0,NA,NA,2019,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,1591590,4.69018,27.2083,0,0,0.201024,1.01277,4.69018,27.2083,0,0,0.201024,1.01277,0.00212931,0,0.000366927,0,0.807668,0.807668,2020,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,61057.7,0,0,0,728.416,5653.53,0.0684332,0.344772,0,0,728.416,5653.53,0.0684332,0.344772,0,0.0770935,0.000167386,0,NA,NA,2020,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,4836610,1106.63,7119.98,0,0,3.97376,19.9879,1106.63,7119.98,0,0,3.97376,19.9879,0.35239,0,0.0121041,0,-1.79892,-1.79892,2021,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,95576.2,0,0,0,11291.6,87910,3.30805,16.639,0,0,11291.6,87910,3.30805,16.639,0,0.660005,0.0135956,0,NA,NA,2021,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,516323,0.0137457,0.0882669,0,0,4.34191e-05,0.000222803,0.0137457,0.0882669,0,0,4.34191e-05,0.000222803,2.78911e-06,0,2.1349e-07,0,0.821153,0.821153,2022,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,177859,0,0,0,0.387556,3.07557,3.87596e-05,0.000198875,0,0,0.387556,3.07557,3.87596e-05,0.000198875,0,1.22377e-05,2.5531e-07,0,NA,NA,2022,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,11180300,0.00365694,0.02366,0,0,1.07821e-05,5.61485e-05,0.00365694,0.02366,0,0,1.07821e-05,5.61485e-05,3.25515e-07,0,6.69326e-08,0,-1.18348,-1.18348,2023,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,196986,0,0,0,0.147151,1.06849,9.5228e-06,4.95892e-05,0,0,0.147151,1.06849,9.5228e-06,4.95892e-05,0,2.86734e-06,7.91987e-08,0,NA,NA,2023,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,1610790,0.000925881,0.00568385,0,0,2.84633e-06,1.48937e-05,0.000925881,0.00568385,0,0,2.84633e-06,1.48937e-05,4.71001e-08,0,1.86917e-08,0,-0.59358,-0.59358,2024,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,374878,0,0,0,0.11108,0.842525,2.58886e-06,1.35466e-05,0,0,0.11108,0.842525,2.58886e-06,1.35466e-05,0,1.62768e-06,2.27775e-08,0,NA,NA,2024,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,4191350,0.000455616,0.00282757,0,0,1.79263e-06,9.41227e-06,0.000455616,0.00282757,0,0,1.79263e-06,9.41227e-06,1.37864e-08,0,1.28055e-08,0,-0.283874,-0.283874,2025,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,424121,0,0,0,0.105608,0.790253,1.69197e-06,8.8792e-06,0,0,0.105608,0.790253,1.69197e-06,8.8792e-06,0,1.09215e-06,1.61848e-08,0,NA,NA,2025,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,6057560,0.00599732,0.0365893,0,0,3.02037e-05,0.000159045,0.00599732,0.0365893,0,0,3.02037e-05,0.000159045,1.49502e-07,0,1.55714e-07,0,0.115594,0.115594,2026,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,404657,0,0,0,0.226967,1.49397,4.41684e-05,0.00023233,0,0,0.226967,1.49397,4.41684e-05,0.00023233,0,1.74876e-06,3.0475e-07,0,NA,NA,2026,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,8836810,0.0646511,0.386669,0,0,0,0,0.0646511,0.386669,0,0,0,0,1.0883e-06,0,0,0,0.495717,0.495717,2027,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,441639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2027,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,13454100,1.48824,8.6817,0,0,0,0,1.48824,8.6817,0,0,0,0,2.38574e-05,0,0,0,0.959421,0.959421,2028,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,552714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2028,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,23514200,0.106347,0.645559,0,0,0,0,0.106347,0.645559,0,0,0,0,2.15418e-06,0,0,0.999999,-0.265925,-0.265925,2029,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
2,765904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2029,"0_estimate_cohort_growh_OM","1","annChange5pctModel"
1,NA,0,18218.3,235438,0,0,0.125797,0.979953,18218.3,235438,0,0,0.125797,0.979953,0.0138592,0,3.86609,0.0573161,4.9944,4.9944,2000,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,2441710,0,0,0,34453.1,346901,0.091351,0.689999,0,0,34453.1,346901,0.091351,0.689999,0,0.0604617,3.99872,0,NA,NA,2000,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,11338900,15531.5,146904,0,0,1.28962,9.18094,15531.5,146904,0,0,1.28962,9.18094,0.0202688,0,3.93255,0.0507655,2.74872,2.74872,2001,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,2188100,0,0,0,20192.9,169679,0.633944,4.24934,0,0,20192.9,169679,0.633944,4.24934,0,0.0279805,2.43406,0,NA,NA,2001,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,72411700,7464.53,103980,0,0,15.3997,98.4281,7464.53,103980,0,0,15.3997,98.4281,0.23862,0,3.94646,0.24632,3.68286,3.68286,2002,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,1633840,0,0,0,80269.9,763994,0.346694,2.17243,0,0,80269.9,763994,0.346694,2.17243,0,0.57954,0.114828,0,NA,NA,2002,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,182152000,8860.04,115317,0,0,0.662095,4.07594,8860.04,115317,0,0,0.662095,4.07594,0.110432,0,0.0159274,0.0584448,2.08958,2.08958,2003,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,1438700,0,0,0,23809.7,221278,3.07216,18.4352,0,0,23809.7,221278,3.07216,18.4352,0,0.0431523,0.0956806,0,NA,NA,2003,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,36795200,14370.4,190364,0,0,13.3223,79.8781,14370.4,190364,0,0,13.3223,79.8781,0.0331213,0,0.0356064,0.0528269,1.96254,1.96254,2004,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,2243150,0,0,0,39289,521044,338.712,1997.39,0,0,39289,521044,338.712,1997.39,0,0.0941958,1.20826,0,NA,NA,2004,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,33017600,9646.55,122694,0,0,12619.8,74135.9,9646.55,122694,0,0,12619.8,74135.9,0.00764192,0,3.99805,0.0504925,-1.16082,-1.16082,2005,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,3002440,0,0,0,32023.5,322855,79.5777,463.648,0,0,32023.5,322855,79.5777,463.648,0,0.0467913,0.0346604,0,NA,NA,2005,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,1465600,17650.1,183343,0,0,51138.9,297034,17650.1,183343,0,0,51138.9,297034,0.0197671,0,3.38089,0.058547,-1.19921,-1.19921,2006,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,2818760,0,0,0,50591.8,448417,0,0,0,0,50591.8,448417,0,0,0,0.0658229,0,0,NA,NA,2006,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,1408060,55731.1,656889,0,0,55410.3,318568,55731.1,656889,0,0,55410.3,318568,0.178094,0,1.70218,0.133204,-2.76187,-2.76187,2007,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,2180180,0,0,0,51416.7,411998,0,0,0,0,51416.7,411998,0,0,0,0.161039,0,0,NA,NA,2007,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,292777,33466.6,325060,0,0,38755.5,220411,33466.6,325060,0,0,38755.5,220411,0.272251,0,3.37864,0.160361,-1.12561,-1.12561,2008,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,1474840,0,0,0,53219.8,365962,0,0,0,0,53219.8,365962,0,0,0,0.11642,0,0,NA,NA,2008,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,1479120,16609.2,197950,0,0,10534.9,60860.6,16609.2,197950,0,0,10534.9,60860.6,1.55936,0,3.99613,0.505762,-1.67239,-1.67239,2009,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,961756,0,0,0,33079.8,215433,2293.04,13287.7,0,0,33079.8,215433,2293.04,13287.7,0,0.35257,2.34179,0,NA,NA,2009,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,833677,12832.6,138423,0,0,19962.2,116566,12832.6,138423,0,0,19962.2,116566,3.99611,0,3.93617,0.745988,-3.36631,-3.36631,2010,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,567037,0,0,0,18086.1,116595,0.0469029,0.272216,0,0,18086.1,116595,0.0469029,0.272216,0,0.193108,1.43417e-05,0,NA,NA,2010,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,145586,19840.6,266440,0,0,31084.3,180072,19840.6,266440,0,0,31084.3,180072,3.69736,0,1.66829,0.786249,-3.30477,-3.30477,2011,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,321438,0,0,0,25929.5,190859,6730.08,38761.4,0,0,25929.5,190859,6730.08,38761.4,0,2.48262,0.578627,0,NA,NA,2011,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,141675,994.496,12366.3,0,0,77958.6,448202,994.496,12366.3,0,0,77958.6,448202,0.183013,0,2.76005,0.498933,-2.25755,-2.25755,2012,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,119477,0,0,0,20522.7,150668,1473.25,8426.11,0,0,20522.7,150668,1473.25,8426.11,0,2.85552,0.110731,0,NA,NA,2012,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,303210,751.487,7903.88,0,0,40180.8,229593,751.487,7903.88,0,0,40180.8,229593,0.290445,0,3.97543,0.575938,-1.3837,-1.3837,2013,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,31665.9,0,0,0,6227.55,60633.7,933.151,5322.38,0,0,6227.55,60633.7,933.151,5322.38,0,3.87257,0.295726,0,NA,NA,2013,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,346143,2316.97,28590.4,0,0,11865.5,67980.9,2316.97,28590.4,0,0,11865.5,67980.9,3.9714,0,3.66369,0.76421,0.967908,0.967908,2014,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,7993.31,0,0,0,761.129,9029.19,2712.25,15478.9,0,0,761.129,9029.19,2712.25,15478.9,0,0.832657,3.99436,0,NA,NA,2014,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
1,NA,1169050,4.91104,65.8119,0,0,34.3665,195.523,4.91104,65.8119,0,0,34.3665,195.523,0.00291902,0,0.0911385,0.0470811,0.649082,0.649082,2015,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
2,6612.76,0,0,0,236.155,3063.58,1.25963,7.13568,0,0,236.155,3063.58,1.25963,7.13568,0,0.14517,0.00453997,0,NA,NA,2015,"constGrowthfixedParamsEM_EM_2020","1","annChange5pctModel"
